********************************************************** O2 **********************************************************

ELASTIC
O2
 1.700000e-5
SPECIES: e / O2
PROCESS: E + O2 -> E + O2, Elastic
PARAM.:  m/M = 0.000017, complete set
COMMENT: elastic MOMENTUM-TRANSFER CROSS SECTION attn: mass ratio corrected on 1 oct 2015.
UPDATED: 2015-10-01 07:39:18
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 4.380607e+1	1.645100e-20
 4.495642e+1	1.698000e-20
 4.614719e+1	1.741300e-20
 4.737981e+1	1.785700e-20
 4.865574e+1	1.831600e-20
 4.997651e+1	1.879200e-20
 5.134370e+1	1.920300e-20
 5.275894e+1	1.962800e-20
 5.422391e+1	2.006700e-20
 5.574036e+1	2.050700e-20
 5.731010e+1	2.094700e-20
 5.893501e+1	2.140200e-20
 6.235814e+1	2.219500e-20
 6.602609e+1	2.296500e-20
 6.995637e+1	2.379100e-20
 7.416773e+1	2.438300e-20
 7.868030e+1	2.501500e-20
 8.351560e+1	2.555200e-20
 9.142461e+1	2.627100e-20
 2.016181e+2	2.524500e-20
 2.375364e+2	2.402400e-20
 2.710880e+2	2.284100e-20
 2.994751e+2	2.181900e-20
 3.309615e+2	2.087100e-20
 3.658854e+2	1.982300e-20
 4.046221e+2	1.870300e-20
 4.475878e+2	1.780100e-20
 4.952444e+2	1.680000e-20
 5.481038e+2	1.583400e-20
 5.865119e+2	1.514300e-20
 6.276670e+2	1.451300e-20
 6.717654e+2	1.389500e-20
 7.190178e+2	1.327200e-20
 7.696496e+2	1.266400e-20
 8.239025e+2	1.206100e-20
 8.820356e+2	1.148000e-20
 9.443263e+2	1.099000e-20
-----------------------------

************************************************************************************************************************

********************************************************** N2 **********************************************************

ELASTIC
N2
 1.950000e-5
SPECIES: e / N2
PROCESS: E + N2 -> E + N2, Elastic
PARAM.:  m/M = 0.0000195, complete set
COMMENT: elastic MOMENTUM-TRANSFER CROSS SECTION.
UPDATED: 2012-10-11 02:34:55
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.000000e-4	1.145700e-20
 3.514217e-2	3.671700e-20
 7.151931e-2	5.147100e-20
 1.091748e-1	6.179400e-20
 1.481536e-1	7.060000e-20
 1.885022e-1	7.721800e-20
 2.302688e-1	8.263200e-20
 2.735031e-1	8.735000e-20
 3.182567e-1	9.127800e-20
 3.645831e-1	9.452100e-20
 4.125375e-1	9.775200e-20
 4.621772e-1	1.007300e-19
 5.135612e-1	1.038100e-19
 5.667511e-1	1.070100e-19
 6.218101e-1	1.097600e-19
 7.378008e-1	1.130700e-19
 1.065380e+0	1.096900e-19
 1.213095e+0	1.062400e-19
 1.540973e+0	1.123000e-19
 1.630268e+0	1.238000e-19
 1.722701e+0	1.414500e-19
 1.818383e+0	1.651500e-19
 1.917427e+0	1.893000e-19
 2.019952e+0	1.828100e-19
 2.126079e+0	2.016900e-19
 2.235937e+0	2.377500e-19
 2.349654e+0	1.930600e-19
 2.467369e+0	2.508800e-19
 2.589219e+0	1.835900e-19
 2.715352e+0	2.302500e-19
 2.845918e+0	1.782400e-19
 3.120975e+0	1.590000e-19
 3.265795e+0	1.384200e-19
 3.415704e+0	1.215500e-19
 3.570882e+0	1.111600e-19
 3.731513e+0	1.047400e-19
 3.897788e+0	1.000400e-19
 4.069907e+0	9.788100e-20
 4.248075e+0	9.503100e-20
 4.432503e+0	9.208000e-20
 4.821032e+0	8.971600e-20
 5.456542e+0	8.717400e-20
 5.918310e+0	8.532700e-20
 6.673615e+0	8.365300e-20
 8.120108e+0	8.200000e-20
 1.144515e+1	8.372300e-20
 2.138721e+1	8.161300e-20
 2.298833e+1	8.001200e-20
 2.470396e+1	7.829600e-20
 2.654229e+1	7.614900e-20
 2.851209e+1	7.378500e-20
 3.062278e+1	7.137700e-20
 3.288442e+1	6.911600e-20
 3.530781e+1	6.676000e-20
 3.790451e+1	6.473400e-20
 4.068694e+1	6.260500e-20
 4.366836e+1	6.045900e-20
 4.686301e+1	5.819600e-20
 4.854502e+1	5.701800e-20
 5.208844e+1	5.412000e-20
 5.588529e+1	5.070300e-20
 5.995369e+1	4.704200e-20
 6.431306e+1	4.398100e-20
 6.898420e+1	4.071100e-20
 7.398942e+1	3.800500e-20
 7.935261e+1	3.532400e-20
 8.217638e+1	3.391200e-20
 8.509938e+1	3.245000e-20
 8.812509e+1	3.093700e-20
 9.125714e+1	2.956000e-20
 9.785531e+1	2.725100e-20
 1.049254e+2	2.541600e-20
 1.125011e+2	2.375000e-20
 1.206186e+2	2.196400e-20
 1.248925e+2	2.102400e-20
 1.338963e+2	1.939900e-20
 1.386368e+2	1.854500e-20
 1.435440e+2	1.766200e-20
 1.486236e+2	1.674800e-20
 1.538817e+2	1.606500e-20
 1.649587e+2	1.482500e-20
 1.707908e+2	1.417100e-20
 1.768279e+2	1.356000e-20
 1.895461e+2	1.258900e-20
 1.962423e+2	1.207700e-20
 2.031738e+2	1.158800e-20
 2.103489e+2	1.113200e-20
 2.177762e+2	1.065900e-20
 2.254644e+2	1.017000e-20
 2.334229e+2	9.664300e-21
 2.416610e+2	9.140400e-21
 2.501886e+2	8.602500e-21
 2.590160e+2	8.251200e-21
 2.681535e+2	7.887500e-21
 2.776121e+2	7.511000e-21
 2.874032e+2	7.121400e-21
 2.975383e+2	6.718000e-21
 3.080295e+2	6.403200e-21
 3.188895e+2	6.110000e-21
 3.301311e+2	5.806500e-21
 3.417678e+2	5.492300e-21
 3.538134e+2	5.196800e-21
 3.662823e+2	4.957400e-21
 3.791894e+2	4.709600e-21
 3.925501e+2	4.453000e-21
 4.063803e+2	4.219400e-21
 4.206965e+2	4.016100e-21
 4.355158e+2	3.805700e-21
 4.508559e+2	3.590800e-21
 4.667351e+2	3.419300e-21
 4.831724e+2	3.241700e-21
 5.001872e+2	3.058600e-21
 5.178000e+2	2.924700e-21
 5.360318e+2	2.786200e-21
 5.549043e+2	2.642700e-21
 5.744399e+2	2.494300e-21
 5.946621e+2	2.340600e-21
 6.155950e+2	2.220500e-21
 6.372635e+2	2.110000e-21
 6.596934e+2	1.995600e-21
 6.829116e+2	1.877200e-21
 7.069458e+2	1.765700e-21
 7.318245e+2	1.678600e-21
 7.575776e+2	1.588500e-21
 7.842356e+2	1.495200e-21
 8.118305e+2	1.410400e-21
 8.403951e+2	1.339000e-21
 8.699636e+2	1.265100e-21
 9.005711e+2	1.188900e-21
 9.322543e+2	1.128700e-21
 9.650509e+2	1.066400e-21
-----------------------------

EXCITATION
N2 -> N2(v)
2.89E-01
SPECIES: e / N2
PROCESS: E + N2 -> E + N2(v), Excitation
PARAM.:  E = 0.29 eV, pooled over vibrational levels
COMMENT: Pooling of multiple vibrational excitation reactions for N2
UPDATED: 2025-09-06 12:00:00
COLUMNS: Energy (eV) | Cross section (m2)
------------------------------------------------
2.89000E-01    1.50000E-29
3.13695E-01    1.02565E-23
3.40501E-01    2.35642E-23
3.69597E-01    2.73341E-23
4.01180E-01    2.94428E-23
4.35461E-01    3.10269E-23
4.72672E-01    3.27890E-23
5.13063E-01    3.41986E-23
5.56905E-01    3.51043E-23
6.04493E-01    3.62042E-23
6.56147E-01    3.79603E-23
7.12216E-01    4.01128E-23
7.73076E-01    4.34674E-23
8.39136E-01    4.89780E-23
9.10842E-01    5.69471E-23
9.88674E-01    6.73126E-23
1.07316E+00    8.31061E-23
1.16486E+00    1.15348E-22
1.26440E+00    1.67480E-22
1.37244E+00    2.69498E-22
1.48972E+00    4.83254E-22
1.61702E+00    1.07330E-21
1.75520E+00    5.30067E-21
1.90518E+00    4.13880E-20
2.06798E+00    7.45529E-20
2.24469E+00    8.85749E-20
2.43650E+00    7.71290E-20
2.64471E+00    6.68981E-20
2.87070E+00    5.03902E-20
3.11601E+00    2.88076E-20
3.38227E+00    1.69072E-20
3.67129E+00    9.94372E-21
3.98501E+00    5.32712E-21
4.32553E+00    4.28610E-21
4.69516E+00    2.83938E-21
5.09637E+00    1.26201E-21
5.53186E+00    1.09542E-21
6.00456E+00    9.28326E-22
6.51766E+00    7.48545E-22
7.07460E+00    5.53537E-22
7.67914E+00    3.89745E-22
8.33533E+00    3.32660E-22
9.04759E+00    2.69722E-22
9.82072E+00    2.03370E-22
1.06599E+01    2.18719E-22
1.15708E+01    2.65135E-22
1.25596E+01    3.14361E-22
1.36328E+01    3.65785E-22
1.47977E+01    4.29385E-22
